id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
28223112,2019-07-05 12:39:16 p.m. CEST,2019-07-05,2019-07-05 10:39:16 UTC,Paris,1749708,evalieungh,2019-07-05 10:41:48 UTC,2019-07-06 11:34:51 UTC,research,,https://www.inaturalist.org/observations/28223112,https://inaturalist-open-data.s3.amazonaws.com/photos/43981013/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8843566711,10.7234882893,6,,,,6,,,false,,,common alkanet,Anchusa officinalis,common alkanet,Plantae,75430
28223228,2019-07-05 12:44:21 p.m. CEST,2019-07-05,2019-07-05 10:44:21 UTC,Paris,1749708,evalieungh,2019-07-05 10:47:00 UTC,2019-07-08 11:09:46 UTC,needs_id,,https://www.inaturalist.org/observations/28223228,https://inaturalist-open-data.s3.amazonaws.com/photos/43981181/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.884284128,10.7235420481,6,,,,6,,,false,,,Шиповник,Rosa,roses,Plantae,53438
28223490,2019-07-05 12:56:28 p.m. CEST,2019-07-05,2019-07-05 10:56:28 UTC,Paris,1749708,evalieungh,2019-07-05 10:58:23 UTC,2019-07-10 15:47:28 UTC,needs_id,,https://www.inaturalist.org/observations/28223490,https://inaturalist-open-data.s3.amazonaws.com/photos/43981542/medium.jpeg,,"",,2,0,false,2,"Gressholmen, Oslo, Norge",59.884282957,10.723005218,12,,,,12,,,false,,,roses,Rosa,roses,Plantae,53438
28223553,2019-07-05 1:01:57 p.m. CEST,2019-07-05,2019-07-05 11:01:57 UTC,Paris,1749708,evalieungh,2019-07-05 11:02:24 UTC,2019-07-10 15:47:22 UTC,needs_id,,https://www.inaturalist.org/observations/28223553,https://inaturalist-open-data.s3.amazonaws.com/photos/43981635/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8841471,10.7224386,21,,,,21,,,false,,,true sedges,Carex,true sedges,Plantae,48571
28223741,2019-07-05 1:03:49 p.m. CEST,2019-07-05,2019-07-05 11:03:49 UTC,Paris,1749708,evalieungh,2019-07-05 11:09:53 UTC,2019-07-05 11:10:31 UTC,needs_id,,https://www.inaturalist.org/observations/28223741,https://inaturalist-open-data.s3.amazonaws.com/photos/43981930/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8843345772,10.7230115536,4,,,,4,,,false,,,Mountain Currant,Ribes alpinum,Mountain Currant,Plantae,167911
28225020,2019-07-05 1:23:05 p.m. CEST,2019-07-05,2019-07-05 11:23:05 UTC,Paris,1749708,evalieungh,2019-07-05 12:02:08 UTC,2019-07-08 10:32:17 UTC,research,,https://www.inaturalist.org/observations/28225020,https://inaturalist-open-data.s3.amazonaws.com/photos/43983805/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8843038971,10.7228455767,8,,,,8,,,false,,,ground-ivy,Glechoma hederacea,ground-ivy,Plantae,55830
28226760,2019-07-05 2:57:13 p.m. CEST,2019-07-05,2019-07-05 12:57:13 UTC,Paris,1749708,evalieungh,2019-07-05 12:57:39 UTC,2019-07-06 01:51:41 UTC,research,,https://www.inaturalist.org/observations/28226760,https://inaturalist-open-data.s3.amazonaws.com/photos/43986399/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8832099361,10.7180725226,8,,,,8,,,false,,,Фиалка трёхцветная,Viola tricolor,Wild Pansy,Plantae,55739
28228290,2019-07-05 3:33:41 p.m. CEST,2019-07-05,2019-07-05 13:33:41 UTC,Paris,1749708,evalieungh,2019-07-05 13:36:56 UTC,2019-07-05 13:37:08 UTC,needs_id,,https://www.inaturalist.org/observations/28228290,https://inaturalist-open-data.s3.amazonaws.com/photos/43988903/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8835720759,10.7191363019,8,,,,8,,,false,,,Common Privet,Ligustrum vulgare,Common Privet,Plantae,119805
28421276,2019-07-08 9:49:18 a.m. CEST,2019-07-08,2019-07-08 07:49:18 UTC,Paris,1749708,evalieungh,2019-07-08 07:56:14 UTC,2022-01-26 16:45:38 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28421276,https://inaturalist-open-data.s3.amazonaws.com/photos/44305150/medium.jpeg,,"",Hairy underside of leaves. ,2,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8833192216,10.7180772059,12,,,,12,,open,false,,,true cherries,Cerasus,true cherries,Plantae,886528
28421324,2019-07-08 9:56:44 a.m. CEST,2019-07-08,2019-07-08 07:56:44 UTC,Paris,1749708,evalieungh,2019-07-08 07:58:39 UTC,2019-07-08 10:17:59 UTC,research,,https://www.inaturalist.org/observations/28421324,https://inaturalist-open-data.s3.amazonaws.com/photos/44305248/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8833222623,10.7182930892,16,,,,16,,,false,,,Purple-stem Cat's-tail,Phleum phleoides,Purple-stem Cat's-tail,Plantae,361313
28421434,2019-07-08 10:01:59 a.m. CEST,2019-07-08,2019-07-08 08:01:59 UTC,Paris,1749708,evalieungh,2019-07-08 08:04:33 UTC,2019-07-08 08:05:26 UTC,needs_id,,https://www.inaturalist.org/observations/28421434,https://inaturalist-open-data.s3.amazonaws.com/photos/44305450/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.883359667,10.7184967669,8,,,,8,,,false,,,Carex,Carex,true sedges,Plantae,48571
28421557,2019-07-08 10:07:21 a.m. CEST,2019-07-08,2019-07-08 08:07:21 UTC,Paris,1749708,evalieungh,2019-07-08 08:09:03 UTC,2019-07-08 08:10:47 UTC,needs_id,,https://www.inaturalist.org/observations/28421557,https://inaturalist-open-data.s3.amazonaws.com/photos/44305720/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8833812394,10.718211249,6,,,,6,,,false,,,Carex caryophyllea,Carex caryophyllea,spring sedge,Plantae,159906
28421766,2019-07-08 10:11:49 a.m. CEST,2019-07-08,2019-07-08 08:11:49 UTC,Paris,1749708,evalieungh,2019-07-08 08:18:27 UTC,2019-07-08 10:17:16 UTC,research,,https://www.inaturalist.org/observations/28421766,https://inaturalist-open-data.s3.amazonaws.com/photos/44306133/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8833374614,10.7181046505,8,,,,8,,,false,,,Great Stonecrop,Hylotelephium maximum,Great Stonecrop,Plantae,775404
28421849,2019-07-08 10:20:14 a.m. CEST,2019-07-08,2019-07-08 08:20:14 UTC,Paris,1749708,evalieungh,2019-07-08 08:22:32 UTC,2019-07-08 10:17:23 UTC,research,,https://www.inaturalist.org/observations/28421849,https://inaturalist-open-data.s3.amazonaws.com/photos/44306218/medium.jpeg,,"",2-edged stem. ,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8833032409,10.7180678955,4,,,,4,,,false,,,common St. John's-wort,Hypericum perforatum,common St. John's-wort,Plantae,56077
28422212,2019-07-08 10:34:25 a.m. CEST,2019-07-08,2019-07-08 08:34:25 UTC,Paris,1749708,evalieungh,2019-07-08 08:41:50 UTC,2020-10-25 09:27:52 UTC,research,,https://www.inaturalist.org/observations/28422212,https://inaturalist-open-data.s3.amazonaws.com/photos/44306866/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8832000692,10.718010758,8,,,,8,,,false,,,Caucasian Stonecrop,Phedimus spurius,Caucasian Stonecrop,Plantae,204380
28422342,2019-07-08 10:47:44 a.m. CEST,2019-07-08,2019-07-08 08:47:44 UTC,Paris,1749708,evalieungh,2019-07-08 08:48:10 UTC,2022-02-07 18:00:54 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28422342,https://inaturalist-open-data.s3.amazonaws.com/photos/44307059/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8832055828,10.7179618111,12,,,,12,,,false,,,agave and allies,Asparagaceae,agave and allies,Plantae,47599
28423150,2019-07-08 11:30:17 a.m. CEST,2019-07-08,2019-07-08 09:30:17 UTC,Paris,1749708,evalieungh,2019-07-08 09:32:24 UTC,2021-11-04 22:29:57 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28423150,https://inaturalist-open-data.s3.amazonaws.com/photos/44308120/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8838997656,10.7181377843,12,,,,12,,,false,,,Cotoneasters,Cotoneaster lucidus,Shiny Cotoneaster,Plantae,160949
28424059,2019-07-08 12:14:50 p.m. CEST,2019-07-08,2019-07-08 10:14:50 UTC,Paris,1749708,evalieungh,2019-07-08 10:16:06 UTC,2019-07-08 22:24:11 UTC,needs_id,,https://www.inaturalist.org/observations/28424059,https://inaturalist-open-data.s3.amazonaws.com/photos/44309474/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8840258774,10.718282808,12,,,,12,,,false,,,"Rowans, Service-trees, and Whitebeams",Sorbus,Rowans and Mountain Ashes,Plantae,48582
28424127,2019-07-08 12:18:04 p.m. CEST,2019-07-08,2019-07-08 10:18:04 UTC,Paris,1749708,evalieungh,2019-07-08 10:18:41 UTC,2019-07-10 09:24:00 UTC,research,,https://www.inaturalist.org/observations/28424127,https://inaturalist-open-data.s3.amazonaws.com/photos/44309572/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8840603435,10.7183270561,8,,,,8,,,false,,,Spotted Cat's-ear,Hypochaeris maculata,Spotted Cat's-ear,Plantae,336279
28424359,2019-07-08 12:27:25 p.m. CEST,2019-07-08,2019-07-08 10:27:25 UTC,Paris,1749708,evalieungh,2019-07-08 10:28:23 UTC,2021-03-12 10:52:36 UTC,research,CC0,https://www.inaturalist.org/observations/28424359,https://inaturalist-open-data.s3.amazonaws.com/photos/44309879/medium.jpeg,,"",,3,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8841196583,10.7183726678,8,,,,8,,,false,,,Épipactis pourpre noirâtre,Epipactis atrorubens,Dark-red Helleborine,Plantae,82160
28424730,2019-07-08 12:39:58 p.m. CEST,2019-07-08,2019-07-08 10:39:58 UTC,Paris,1749708,evalieungh,2019-07-08 10:41:13 UTC,2020-02-10 11:00:03 UTC,research,,https://www.inaturalist.org/observations/28424730,https://inaturalist-open-data.s3.amazonaws.com/photos/44310453/medium.jpeg,,"",,2,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8841107115,10.7179595425,12,,,,12,,,false,,,Knotted Pearlwort,Sagina nodosa,Knotted Pearlwort,Plantae,168291
28424765,2019-07-08 12:41:35 p.m. CEST,2019-07-08,2019-07-08 10:41:35 UTC,Paris,1749708,evalieungh,2019-07-08 10:43:02 UTC,2019-07-08 22:22:42 UTC,research,,https://www.inaturalist.org/observations/28424765,https://inaturalist-open-data.s3.amazonaws.com/photos/44310540/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8841709303,10.7179206454,8,,,,8,,,false,,,Harebell,Campanula rotundifolia,Harebell,Plantae,62312
28425652,2019-07-08 1:13:33 p.m. CEST,2019-07-08,2019-07-08 11:13:33 UTC,Paris,1749708,evalieungh,2019-07-08 11:14:52 UTC,2019-07-09 06:51:31 UTC,research,,https://www.inaturalist.org/observations/28425652,https://inaturalist-open-data.s3.amazonaws.com/photos/44312046/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8837000533,10.7192329339,24,,,,24,,,false,,,Common Gromwell,Lithospermum officinale,Common Gromwell,Plantae,204348
28426489,2019-07-08 1:39:09 p.m. CEST,2019-07-08,2019-07-08 11:39:09 UTC,Paris,1749708,evalieungh,2019-07-08 11:43:30 UTC,2019-11-21 05:08:25 UTC,needs_id,,https://www.inaturalist.org/observations/28426489,https://inaturalist-open-data.s3.amazonaws.com/photos/44313328/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8856673121,10.7247281809,12,,,,12,,,false,,,lappula myosotis,Lappula squarrosa,two-rowed stickseed,Plantae,77626
28427352,2019-07-08 2:08:29 p.m. CEST,2019-07-08,2019-07-08 12:08:29 UTC,Paris,1749708,evalieungh,2019-07-08 12:10:49 UTC,2019-07-08 17:52:30 UTC,research,,https://www.inaturalist.org/observations/28427352,https://inaturalist-open-data.s3.amazonaws.com/photos/44314692/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8858204023,10.7251358523,6,,,,6,,,false,,,Fairy Flax,Linum catharticum,Fairy Flax,Plantae,84280
28433097,2019-07-08 2:32:43 p.m. CEST,2019-07-08,2019-07-08 12:32:43 UTC,Paris,1749708,evalieungh,2019-07-08 14:09:00 UTC,2019-07-08 14:10:01 UTC,needs_id,,https://www.inaturalist.org/observations/28433097,https://inaturalist-open-data.s3.amazonaws.com/photos/44323413/medium.jpeg,,"","Looks like Cirsium vulgare, but the leaves were quite soft and the thorns small. Colour also a bit lighter than C. vulgare that grew a few meters away. ",0,0,false,2,"Gressholmen, Oslo, Norge",59.8861461467,10.7259485698,6,,,,6,,,false,,,Asteraceae,Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604
28434816,2019-07-08 4:31:14 p.m. CEST,2019-07-08,2019-07-08 14:31:14 UTC,Paris,1749708,evalieungh,2019-07-08 14:39:00 UTC,2020-02-11 05:51:18 UTC,needs_id,,https://www.inaturalist.org/observations/28434816,https://inaturalist-open-data.s3.amazonaws.com/photos/44325999/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8845824951,10.7207327702,8,,,,8,,,false,,,"sunflowers, daisies, asters, and allies",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604
28435053,2019-07-08 4:38:55 p.m. CEST,2019-07-08,2019-07-08 14:38:55 UTC,Paris,1749708,evalieungh,2019-07-08 14:42:45 UTC,2019-07-10 09:04:12 UTC,needs_id,,https://www.inaturalist.org/observations/28435053,https://inaturalist-open-data.s3.amazonaws.com/photos/44408163/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8846471153,10.7207649503,8,,,,8,,,false,,,roses,Rosa,roses,Plantae,53438
28435111,2019-07-08 4:42:41 p.m. CEST,2019-07-08,2019-07-08 14:42:41 UTC,Paris,1749708,evalieungh,2019-07-08 14:43:57 UTC,2021-11-04 22:29:07 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28435111,https://inaturalist-open-data.s3.amazonaws.com/photos/44326577/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8845653147,10.7206585491,8,,,,8,,,false,,,Cotoneaster lucidus,Cotoneaster lucidus,Shiny Cotoneaster,Plantae,160949
28435698,2019-07-08 4:51:40 p.m. CEST,2019-07-08,2019-07-08 14:51:40 UTC,Paris,1749708,evalieungh,2019-07-08 14:54:19 UTC,2020-12-27 06:41:51 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28435698,https://inaturalist-open-data.s3.amazonaws.com/photos/44327362/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8845293084,10.7206546418,12,,,,12,,,false,,,sow thistles,Sonchus,sow thistles,Plantae,53270
28485289,2019-07-09 9:50:38 a.m. CEST,2019-07-09,2019-07-09 07:50:38 UTC,Paris,1749708,evalieungh,2019-07-09 07:52:15 UTC,2019-07-09 07:53:05 UTC,needs_id,,https://www.inaturalist.org/observations/28485289,https://inaturalist-open-data.s3.amazonaws.com/photos/44408685/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8845318278,10.720694494,4,,,,4,,,false,,,Senecio,Senecio,groundsels,Plantae,53207
28485604,2019-07-09 10:06:06 a.m. CEST,2019-07-09,2019-07-09 08:06:06 UTC,Paris,1749708,evalieungh,2019-07-09 08:07:08 UTC,2019-07-09 08:07:34 UTC,needs_id,,https://www.inaturalist.org/observations/28485604,https://inaturalist-open-data.s3.amazonaws.com/photos/44409132/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8843787302,10.7203783915,16,,,,16,,,false,,,Carex,Carex,true sedges,Plantae,48571
28485706,2019-07-09 10:07:44 a.m. CEST,2019-07-09,2019-07-09 08:07:44 UTC,Paris,1749708,evalieungh,2019-07-09 08:12:32 UTC,2019-07-09 08:13:34 UTC,needs_id,,https://www.inaturalist.org/observations/28485706,https://inaturalist-open-data.s3.amazonaws.com/photos/44409314/medium.jpeg,,"",Hairs on leaf stem and leaves (both over and underside) ,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8843240025,10.7204110592,4,,,,4,,,false,,,Ranunculus acris,Ranunculus acris,meadow buttercup,Plantae,56064
28485961,2019-07-09 10:19:58 a.m. CEST,2019-07-09,2019-07-09 08:19:58 UTC,Paris,1749708,evalieungh,2019-07-09 08:22:34 UTC,2019-11-19 22:10:52 UTC,needs_id,,https://www.inaturalist.org/observations/28485961,https://inaturalist-open-data.s3.amazonaws.com/photos/44409635/medium.jpeg,,"",Ranunculus auricomus? ,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8843231201,10.7204017639,,,,,,,,false,gps,gps,,Angiospermae,flowering plants,Plantae,47125
28488318,2019-07-09 11:03:36 a.m. CEST,2019-07-09,2019-07-09 09:03:36 UTC,Paris,1749708,evalieungh,2019-07-09 10:21:24 UTC,2019-07-10 09:02:27 UTC,research,,https://www.inaturalist.org/observations/28488318,https://inaturalist-open-data.s3.amazonaws.com/photos/44413492/medium.jpeg,,"",,1,0,false,2,"0193 Oslo, Norge",59.8868484497,10.7536535263,,,,,,,,false,gps,gps,bladder campion,Silene vulgaris,bladder campion,Plantae,55721
28488852,2019-07-09 12:41:44 p.m. CEST,2019-07-09,2019-07-09 10:41:44 UTC,Paris,1749708,evalieungh,2019-07-09 10:43:28 UTC,2020-07-10 08:32:17 UTC,needs_id,,https://www.inaturalist.org/observations/28488852,https://inaturalist-open-data.s3.amazonaws.com/photos/44414519/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8829632658,10.722924573,8,,,,8,,,false,,,Cotoneaster niger,Cotoneaster niger,Dark-seed Cotoneaster,Plantae,160950
28489366,2019-07-09 12:49:59 p.m. CEST,2019-07-09,2019-07-09 10:49:59 UTC,Paris,1749708,evalieungh,2019-07-09 10:56:54 UTC,2021-10-28 14:43:49 UTC,research,CC0,https://www.inaturalist.org/observations/28489366,https://inaturalist-open-data.s3.amazonaws.com/photos/44415004/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8829278807,10.7227261187,8,,,,8,,,false,,,Клоповник полевой,Lepidium campestre,field peppergrass,Plantae,77663
28489992,2019-07-09 1:15:00 p.m. CEST,2019-07-09,2019-07-09 11:15:00 UTC,Paris,1749708,evalieungh,2019-07-09 11:19:32 UTC,2019-11-10 20:46:01 UTC,research,,https://www.inaturalist.org/observations/28489992,https://inaturalist-open-data.s3.amazonaws.com/photos/44415964/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8830165456,10.7234566059,8,,,,8,,,false,,,common groundsel,Senecio vulgaris,common groundsel,Plantae,53211
28490572,2019-07-09 1:13:52 p.m. CEST,2019-07-09,2019-07-09 11:13:52 UTC,Paris,1749708,evalieungh,2019-07-09 11:43:54 UTC,2019-07-10 08:23:09 UTC,research,,https://www.inaturalist.org/observations/28490572,https://inaturalist-open-data.s3.amazonaws.com/photos/44416899/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8830807135,10.723644725,8,,,,8,,,false,,,Fool's parsley,Aethusa cynapium,Fool's parsley,Plantae,158043
28490911,2019-07-09 1:45:51 p.m. CEST,2019-07-09,2019-07-09 11:45:51 UTC,Paris,1749708,evalieungh,2019-07-09 11:54:41 UTC,2019-07-09 11:54:57 UTC,needs_id,,https://www.inaturalist.org/observations/28490911,https://inaturalist-open-data.s3.amazonaws.com/photos/44417556/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8828502271,10.7223406064,6,,,,6,,,false,,,Tripleurospermum perforatum,Tripleurospermum inodorum,scentless mayweed,Plantae,79441
28491057,2019-07-09 1:59:44 p.m. CEST,2019-07-09,2019-07-09 11:59:44 UTC,Paris,1749708,evalieungh,2019-07-09 12:00:19 UTC,2019-07-10 08:01:07 UTC,research,,https://www.inaturalist.org/observations/28491057,https://inaturalist-open-data.s3.amazonaws.com/photos/44417788/medium.jpeg,,"",,1,0,false,2,"Bekkelaget, Oslo, Norge",59.8792136,10.7679454,100,,,,100,,,false,,,rugosa rose,Rosa rugosa,rugosa rose,Plantae,83653
28491276,2019-07-09 2:02:10 p.m. CEST,2019-07-09,2019-07-09 12:02:10 UTC,Paris,1749708,evalieungh,2019-07-09 12:04:29 UTC,2019-07-10 08:00:57 UTC,research,,https://www.inaturalist.org/observations/28491276,https://inaturalist-open-data.s3.amazonaws.com/photos/44418040/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8828239398,10.7223151049,8,,,,8,,,false,,,Sea Thrift,Armeria maritima,Sea Thrift,Plantae,60476
28491445,2019-07-09 2:04:55 p.m. CEST,2019-07-09,2019-07-09 12:04:55 UTC,Paris,1749708,evalieungh,2019-07-09 12:09:47 UTC,2019-07-10 08:00:50 UTC,research,,https://www.inaturalist.org/observations/28491445,https://inaturalist-open-data.s3.amazonaws.com/photos/44418329/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8827868474,10.7222757017,1,,,,1,,,false,,,Sea Plantain,Plantago maritima,Sea Plantain,Plantae,68543
28491849,2019-07-09 2:18:16 p.m. CEST,2019-07-09,2019-07-09 12:18:16 UTC,Paris,1749708,evalieungh,2019-07-09 12:22:39 UTC,2019-07-09 12:23:19 UTC,needs_id,,https://www.inaturalist.org/observations/28491849,https://inaturalist-open-data.s3.amazonaws.com/photos/44419028/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8827955576,10.7223065078,8,,,,8,,,false,,,Creeping Saltbush,Atriplex prostrata,Creeping Saltbush,Plantae,60176
28492976,2019-07-09 2:47:30 p.m. CEST,2019-07-09,2019-07-09 12:47:30 UTC,Paris,1749708,evalieungh,2019-07-09 12:48:09 UTC,2019-07-10 08:00:27 UTC,research,,https://www.inaturalist.org/observations/28492976,https://inaturalist-open-data.s3.amazonaws.com/photos/44420503/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8828748314,10.7216466517,8,,,,8,,,false,,,Quaking-grass,Briza media,Quaking-grass,Plantae,159452
29306123,2019-07-22 10:56:59 a.m. CEST,2019-07-22,2019-07-22 08:56:59 UTC,Paris,1749708,evalieungh,2019-07-22 09:16:17 UTC,2019-07-22 10:41:17 UTC,research,,https://www.inaturalist.org/observations/29306123,https://inaturalist-open-data.s3.amazonaws.com/photos/45731822/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8855762575,10.7248365448,8,,,,8,,,false,,,Carline Thistle,Carlina vulgaris,Carline Thistle,Plantae,118834
29306132,2019-07-22 11:02:02 a.m. CEST,2019-07-22,2019-07-22 09:02:02 UTC,Paris,1749708,evalieungh,2019-07-22 09:16:41 UTC,2019-07-22 09:17:35 UTC,needs_id,,https://www.inaturalist.org/observations/29306132,https://inaturalist-open-data.s3.amazonaws.com/photos/45731833/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8854702549,10.72415778,6,,,,6,,,false,,,Hieracium umbellatum,Hieracium umbellatum,Canada hawkweed,Plantae,55909
29306843,2019-07-22 11:50:04 a.m. CEST,2019-07-22,2019-07-22 09:50:04 UTC,Paris,1749708,evalieungh,2019-07-22 09:51:33 UTC,2019-07-23 08:14:52 UTC,research,,https://www.inaturalist.org/observations/29306843,https://inaturalist-open-data.s3.amazonaws.com/photos/45737439/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8841323853,10.7224283218,,,,,,,,false,gps,gps,Brown Knapweed,Centaurea jacea,Brown Knapweed,Plantae,55713
29368310,2019-07-22 11:54:09 a.m. CEST,2019-07-22,2019-07-22 09:54:09 UTC,Paris,1749708,evalieungh,2019-07-23 08:14:55 UTC,2021-05-21 05:23:31 UTC,research,CC0,https://www.inaturalist.org/observations/29368310,https://inaturalist-open-data.s3.amazonaws.com/photos/45832492/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8848969532,10.7233969603,8,,,,8,,,false,,,Alpine Meadow-grass,Poa alpina,Alpine Meadow-grass,Plantae,167076
29368329,2019-07-22 12:15:51 p.m. CEST,2019-07-22,2019-07-22 10:15:51 UTC,Paris,1749708,evalieungh,2019-07-23 08:16:19 UTC,2019-07-23 14:13:28 UTC,research,,https://www.inaturalist.org/observations/29368329,https://inaturalist-open-data.s3.amazonaws.com/photos/45834229/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8844120421,10.7237881814,12,,,,12,,,false,,,wild parsnip,Pastinaca sativa,wild parsnip,Plantae,59778
29369446,2019-07-22 12:34:35 p.m. CEST,2019-07-22,2019-07-22 10:34:35 UTC,Paris,1749708,evalieungh,2019-07-23 09:07:53 UTC,2019-07-23 14:13:17 UTC,research,,https://www.inaturalist.org/observations/29369446,https://inaturalist-open-data.s3.amazonaws.com/photos/45835908/medium.jpeg,,"",Synonymous with Senecio jacobaea? ,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8835957539,10.7223595585,8,,,,8,,,false,,,ragwort,Jacobaea vulgaris,ragwort,Plantae,62498
29370546,2019-07-22 12:41:51 p.m. CEST,2019-07-22,2019-07-22 10:41:51 UTC,Paris,1749708,evalieungh,2019-07-23 10:04:49 UTC,2019-07-23 16:00:30 UTC,research,,https://www.inaturalist.org/observations/29370546,https://inaturalist-open-data.s3.amazonaws.com/photos/45835938/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8836513037,10.7223084656,8,,,,8,,,false,,,prickly lettuce,Lactuca serriola,prickly lettuce,Plantae,53107
